Episode,Effort,Raw_Reward,Normalized_Reward,Loss,Baseline,LR,Std_Dev
24455,49.82,3.9038,-0.45,-1.6318,0.0,0.000059,0.05
24456,29.98,4.2107,1.5871,9.8136,0.0,0.000059,0.05
24457,49.43,3.9619,-0.0636,-0.3698,0.0,0.000059,0.05
24458,41.79,4.1189,0.9774,2.4086,0.0,0.000059,0.05
24459,39.9,4.3299,2.3684,6.5707,0.0,0.000059,0.05
24460,45.81,4.0764,0.689,1.649,0.0,0.000059,0.05
24461,44.3,4.0114,0.2578,0.5091,0.0,0.000059,0.05
24462,39.47,4.0449,0.4783,1.2314,0.0,0.000059,0.05
24463,43.69,4.2196,1.634,3.9872,0.0,0.000059,0.05
24464,41.12,3.9805,0.0515,-0.0152,0.0,0.000059,0.05
24465,48.31,4.2195,1.6291,4.6014,0.0,0.000059,0.05
24466,48.86,3.9332,-0.263,-0.9688,0.0,0.000059,0.05
24467,39.88,3.8261,-0.9689,-2.9183,0.0,0.000059,0.05
24468,40.02,4.0783,0.6996,1.8099,0.0,0.000059,0.05
24469,35.14,4.1948,1.4705,5.7236,0.0,0.000059,0.05
24470,39.4,4.2468,1.8093,5.1179,0.0,0.000059,0.05
24471,47.87,3.6768,-1.9508,-5.7351,0.0,0.000059,0.05
24472,45.23,3.9775,0.0326,-0.0728,0.0,0.000059,0.05
24473,47.39,4.2467,1.8024,4.8427,0.0,0.000059,0.05
24474,38.9,3.8608,-0.7382,-2.4075,0.0,0.000059,0.05
24475,39.32,4.0088,0.2359,0.5153,0.0,0.000059,0.05
24476,43.1,3.9387,-0.2241,-0.7273,0.0,0.000059,0.05
24477,49.06,3.9179,-0.3609,-1.295,0.0,0.000059,0.05
24478,44.94,3.722,-1.65,-4.3714,0.0,0.000059,0.05
24479,46.95,3.9085,-0.4238,-1.3222,0.0,0.000059,0.05
24480,42.62,4.1148,0.9335,2.2279,0.0,0.000059,0.05
24481,51.94,3.9178,-0.364,-1.6232,0.0,0.000059,0.05
24482,44.33,4.0832,0.7243,1.676,0.0,0.000059,0.05
24483,44.58,4.0168,0.2856,0.5659,0.0,0.000058,0.05
24484,42.69,4.011,0.2467,0.47,0.0,0.000058,0.05
24485,54.18,3.7599,-1.406,-6.8319,0.0,0.000058,0.05
24486,39.34,4.089,0.7609,2.0514,0.0,0.000058,0.05
24487,33.91,3.9067,-0.4392,-2.2348,0.0,0.000058,0.05
24488,38.95,4.0457,0.4767,1.2497,0.0,0.000058,0.05
24489,50.96,3.8778,-0.6302,-2.444,0.0,0.000058,0.05
24490,45.65,3.9374,-0.2363,-0.7753,0.0,0.000058,0.05
24491,44.2,4.112,0.9136,2.1536,0.0,0.000058,0.05
24492,43.12,4.3446,2.4396,6.0338,0.0,0.000058,0.05
24493,47.67,3.9144,-0.394,-1.2867,0.0,0.000058,0.05
24494,42.43,4.1999,1.484,3.6488,0.0,0.000058,0.05
24495,39.26,4.056,0.5349,1.3936,0.0,0.000058,0.05
24496,42.51,3.9992,0.1625,0.2535,0.0,0.000058,0.05
24497,39.17,3.8698,-0.6892,-2.2257,0.0,0.000058,0.05
24498,39.18,3.8911,-0.5487,-1.8098,0.0,0.000058,0.05
24499,39.42,3.9579,-0.108,-0.498,0.0,0.000058,0.05
24500,41.93,3.9936,0.1256,0.1599,0.0,0.000058,0.05
24501,44.45,3.9519,-0.1474,-0.5375,0.0,0.000058,0.05
24502,39.29,3.985,0.0719,0.0264,0.0,0.000058,0.05
24503,38.45,4.0289,0.3627,0.9329,0.0,0.000058,0.05
24504,49.02,3.9028,-0.4706,-1.636,0.0,0.000058,0.05
24505,38.78,4.0034,0.1959,0.4042,0.0,0.000058,0.05
24506,44.91,4.0089,0.2318,0.4264,0.0,0.000058,0.05
24507,47.32,3.9364,-0.2498,-0.8696,0.0,0.000058,0.05
24508,42.09,4.001,0.1789,0.2959,0.0,0.000058,0.05
24509,43.33,3.9157,-0.387,-1.1446,0.0,0.000058,0.05
24510,46.68,4.0669,0.6151,1.4827,0.0,0.000058,0.05
24511,38.08,4.1285,1.0224,3.0589,0.0,0.000058,0.05
24512,54.14,4.0412,0.4435,1.7876,0.0,0.000058,0.05
24513,41.42,4.1387,1.0887,2.7076,0.0,0.000058,0.05
24514,48.81,3.8374,-0.9105,-2.9471,0.0,0.000058,0.05
24515,45.99,4.2948,2.1193,5.3873,0.0,0.000058,0.05
24516,40.87,3.7087,-1.7618,-4.9365,0.0,0.000058,0.05
24517,38.31,4.1975,1.4712,4.4131,0.0,0.000058,0.05
24518,44.29,3.9248,-0.3338,-1.0129,0.0,0.000058,0.05
24519,47.32,3.8592,-0.7668,-2.3079,0.0,0.000058,0.05
24520,34.92,4.3302,2.3412,9.3717,0.0,0.000058,0.05
24521,46.89,3.978,0.0161,-0.1354,0.0,0.000058,0.05
24522,49.66,3.69,-1.8805,-6.247,0.0,0.000058,0.05
24523,36.11,4.001,0.1699,0.3964,0.0,0.000058,0.05
24524,43.2,3.8833,-0.6053,-1.7051,0.0,0.000058,0.05
24525,40.76,3.6619,-2.0578,-5.7681,0.0,0.000058,0.05
24526,42.68,3.8839,-0.5973,-1.696,0.0,0.000058,0.05
24527,47.18,4.1221,0.9671,2.4841,0.0,0.000058,0.05
24528,39.32,4.2441,1.7661,4.9887,0.0,0.000058,0.05
24529,51.93,3.9223,-0.3459,-1.57,0.0,0.000058,0.05
24530,39.8,3.9693,-0.0376,-0.2926,0.0,0.000058,0.05
24531,43.96,4.0874,0.7366,1.6949,0.0,0.000058,0.05
24532,38.52,4.049,0.4846,1.2988,0.0,0.000058,0.05
24533,49.69,3.8215,-1.0079,-3.4508,0.0,0.000058,0.05
24534,43.53,4.082,0.7039,1.6127,0.0,0.000058,0.05
24535,51.71,4.1167,0.9299,3.2747,0.0,0.000058,0.05
24536,42.44,4.1762,1.3195,3.2154,0.0,0.000058,0.05
24537,41.81,3.9534,-0.1442,-0.5497,0.0,0.000058,0.05
24538,44.42,3.912,-0.4168,-1.227,0.0,0.000058,0.05
24539,44.81,3.9684,-0.0465,-0.2895,0.0,0.000058,0.05
24540,38.82,3.9096,-0.4339,-1.511,0.0,0.000058,0.05
24541,49.41,4.1436,1.1031,3.2742,0.0,0.000058,0.05
24542,44.36,3.8476,-0.8406,-2.3016,0.0,0.000058,0.05
24543,36.07,4.1555,1.1793,4.1587,0.0,0.000058,0.05
24544,38.93,4.0097,0.2216,0.468,0.0,0.000058,0.05
24545,49.93,4.0406,0.4228,1.172,0.0,0.000058,0.05
24546,41.73,3.9047,-0.4705,-1.4074,0.0,0.000058,0.05
24547,36.21,4.0935,0.7687,2.5956,0.0,0.000058,0.05
24548,40.81,3.9366,-0.2631,-0.8956,0.0,0.000057,0.05
24549,38.17,4.1699,1.2695,3.8092,0.0,0.000057,0.05
24550,45.32,3.8451,-0.8633,-2.3983,0.0,0.000057,0.05
24551,39.06,4.1268,0.9861,2.739,0.0,0.000057,0.05
24552,40.95,4.0182,0.2718,0.5482,0.0,0.000057,0.05
24553,38.6,3.8656,-0.7297,-2.4464,0.0,0.000057,0.05
24554,47.6,4.1368,1.0514,2.7694,0.0,0.000057,0.05
24555,43.64,4.063,0.5655,1.2546,0.0,0.000057,0.05
24556,40.59,3.8731,-0.6803,-2.0496,0.0,0.000057,0.05
24557,43.54,4.0134,0.2407,0.4324,0.0,0.000057,0.05
24558,36.9,3.9873,0.07,0.0117,0.0,0.000057,0.05
24559,53.05,4.0714,0.6225,2.3606,0.0,0.000057,0.05
24560,45.75,3.8991,-0.5103,-1.5105,0.0,0.000057,0.05
24561,37.62,3.8027,-1.1413,-3.9837,0.0,0.000057,0.05
24562,48.32,4.0873,0.73,1.9414,0.0,0.000057,0.05
24563,45.26,3.9048,-0.4688,-1.3852,0.0,0.000057,0.05
24564,51.02,3.8235,-1.002,-3.8128,0.0,0.000057,0.05
24565,40.5,4.0952,0.7863,1.9705,0.0,0.000057,0.05
24566,40.19,3.985,0.0597,-0.0257,0.0,0.000057,0.05
24567,50.38,4.0925,0.766,2.3705,0.0,0.000057,0.05
24568,41.04,4.0676,0.6016,1.427,0.0,0.000057,0.05
24569,48.66,4.0527,0.5023,1.3017,0.0,0.000057,0.05
24570,30.97,4.0617,0.5614,2.9013,0.0,0.000057,0.05
24571,37.14,3.828,-0.9821,-3.587,0.0,0.000057,0.05
24572,42.67,3.761,-1.4224,-3.8134,0.0,0.000057,0.05
24573,52.25,3.6958,-1.8484,-7.568,0.0,0.000057,0.05
24574,36.5,3.6971,-1.8375,-6.8509,0.0,0.000057,0.05
24575,42.75,4.3069,2.1744,5.3695,0.0,0.000057,0.05
24576,40.71,3.8308,-0.9538,-2.782,0.0,0.000057,0.05
24577,36.91,3.923,-0.348,-1.4402,0.0,0.000057,0.05
24578,45.65,4.0172,0.2717,0.5274,0.0,0.000057,0.05
24579,38.17,3.8155,-1.0563,-3.5523,0.0,0.000057,0.05
24580,52.06,3.7881,-1.2342,-5.0507,0.0,0.000057,0.05
24581,47.38,3.6482,-2.1469,-6.1616,0.0,0.000057,0.05
24582,38.67,3.9667,-0.0551,-0.3678,0.0,0.000057,0.05
24583,52.59,3.6687,-2.0084,-8.4248,0.0,0.000057,0.05
24584,53.02,3.9154,-0.3895,-1.9041,0.0,0.000057,0.05
24585,50.81,3.8906,-0.5534,-2.1591,0.0,0.000057,0.05
24586,38.78,4.0613,0.5664,1.5284,0.0,0.000057,0.05
24587,37.59,3.9038,-0.4671,-1.7451,0.0,0.000057,0.05
24588,42.42,3.855,-0.7869,-2.183,0.0,0.000057,0.05
24589,50.24,3.7521,-1.4593,-5.0981,0.0,0.000057,0.05
24590,37.67,3.9841,0.0596,-0.0001,0.0,0.000057,0.05
24591,44.93,3.8149,-1.0494,-2.8369,0.0,0.000057,0.05
24592,44.71,4.1769,1.3226,3.2103,0.0,0.000057,0.05
24593,51.25,4.1136,0.9062,3.0861,0.0,0.000057,0.05
24594,47.02,3.7836,-1.2548,-3.5931,0.0,0.000057,0.05
24595,42.15,3.9773,0.0143,-0.1172,0.0,0.000057,0.05
24596,42.71,4.2377,1.718,4.2338,0.0,0.000057,0.05
24597,38.53,4.0024,0.1776,0.3717,0.0,0.000057,0.05
24598,46.44,3.7099,-1.7332,-4.7782,0.0,0.000057,0.05
24599,43.03,3.9317,-0.2837,-0.8704,0.0,0.000057,0.05
24600,39.37,3.6445,-2.1556,-6.4647,0.0,0.000057,0.05
24601,44.38,3.9632,-0.0768,-0.3418,0.0,0.000057,0.05
24602,41.95,4.0788,0.6769,1.6091,0.0,0.000057,0.05
24603,39.83,4.047,0.4687,1.1744,0.0,0.000057,0.05
24604,41.43,3.995,0.1315,0.1981,0.0,0.000057,0.05
24605,36.84,3.9419,-0.216,-0.9426,0.0,0.000057,0.05
24606,45.9,4.0686,0.6107,1.4506,0.0,0.000057,0.05
24607,46.34,4.1614,1.2161,3.0827,0.0,0.000057,0.05
24608,47.04,3.9259,-0.3266,-1.0457,0.0,0.000057,0.05
24609,38.7,4.0807,0.688,1.9329,0.0,0.000057,0.05
24610,47.29,4.1919,1.4144,3.7655,0.0,0.000057,0.05
24611,44.69,4.0521,0.4975,1.1221,0.0,0.000057,0.05
24612,40.52,3.8904,-0.5644,-1.7013,0.0,0.000057,0.05
24613,44.78,4.0365,0.3943,0.86,0.0,0.000056,0.05
24614,43.85,3.9264,-0.3293,-0.9764,0.0,0.000056,0.05
24615,30.47,3.8337,-0.9374,-6.0114,0.0,0.000056,0.05
24616,48.51,4.2571,1.8385,5.2979,0.0,0.000056,0.05
24617,34.04,4.2395,1.7189,7.3935,0.0,0.000056,0.05
24618,42.83,3.7503,-1.4805,-3.9175,0.0,0.000056,0.05
24619,49.7,3.9783,0.0094,-0.1464,0.0,0.000056,0.05
24620,41.75,4.0875,0.7236,1.7417,0.0,0.000056,0.05
24621,34.66,3.9347,-0.2786,-1.3935,0.0,0.000056,0.05
24622,45.19,3.9988,0.1424,0.2176,0.0,0.000056,0.05
24623,45.68,3.9984,0.1388,0.2109,0.0,0.000056,0.05
24624,38.52,4.2236,1.614,4.8103,0.0,0.000056,0.05
24625,35.02,3.9689,-0.0568,-0.4506,0.0,0.000056,0.05
24626,35.51,3.6937,-1.8571,-7.4668,0.0,0.000056,0.05
24627,51.25,3.7446,-1.5206,-5.7272,0.0,0.000056,0.05
24628,42.09,4.2144,1.5509,3.8628,0.0,0.000056,0.05
24629,41.03,4.1564,1.1702,2.9856,0.0,0.000056,0.05
24630,44.23,3.9076,-0.4545,-1.2988,0.0,0.000056,0.05
24631,46.96,3.997,0.1288,0.1939,0.0,0.000056,0.05
24632,53.0,3.9376,-0.2589,-1.3187,0.0,0.000056,0.05
24633,44.62,3.8225,-1.0089,-2.713,0.0,0.000056,0.05
24634,39.54,4.1177,0.9181,2.4908,0.0,0.000056,0.05
24635,52.36,4.2695,1.9034,7.3802,0.0,0.000056,0.05
24636,48.39,3.6687,-2.0061,-6.0829,0.0,0.000056,0.05
24637,45.26,3.9159,-0.3977,-1.1728,0.0,0.000056,0.05
24638,36.59,3.6682,-2.0038,-7.3525,0.0,0.000056,0.05
24639,43.36,3.9152,-0.3988,-1.1577,0.0,0.000056,0.05
24640,40.25,3.8392,-0.8914,-2.638,0.0,0.000056,0.05
24641,47.26,3.8947,-0.5291,-1.6206,0.0,0.000056,0.05
24642,44.54,4.0013,0.1646,0.2721,0.0,0.000056,0.05
24643,36.49,3.8682,-0.7005,-2.7146,0.0,0.000056,0.05
24644,38.98,3.7308,-1.5914,-4.9291,0.0,0.000056,0.05
24645,39.04,3.9223,-0.3441,-1.189,0.0,0.000056,0.05
24646,44.94,3.8806,-0.6149,-1.7124,0.0,0.000056,0.05
24647,44.58,3.9453,-0.1936,-0.632,0.0,0.000056,0.05
24648,43.03,4.0139,0.2547,0.5081,0.0,0.000056,0.05
24649,35.73,3.579,-2.5705,-10.0452,0.0,0.000056,0.05
24650,47.45,3.7147,-1.6837,-4.8499,0.0,0.000056,0.05
24651,46.72,3.8129,-1.0448,-2.96,0.0,0.000056,0.05
24652,50.01,4.0628,0.5757,1.7346,0.0,0.000056,0.05
24653,36.4,3.8856,-0.5745,-2.2583,0.0,0.000056,0.05
24654,43.15,3.8334,-0.9122,-2.444,0.0,0.000056,0.05
24655,41.05,3.799,-1.1332,-3.1714,0.0,0.000056,0.05
24656,47.18,3.9735,0.0,-0.1341,0.0,0.000056,0.05
24657,42.59,3.6632,-2.0113,-5.2707,0.0,0.000056,0.05
24658,49.04,3.809,-1.0656,-3.4199,0.0,0.000056,0.05
24659,34.87,3.8937,-0.5171,-2.3112,0.0,0.000056,0.05
24660,47.19,4.1283,1.0028,2.639,0.0,0.000056,0.05
24661,51.43,3.9285,-0.2929,-1.236,0.0,0.000056,0.05
24662,45.03,3.9629,-0.0694,-0.2934,0.0,0.000056,0.05
24663,41.67,3.6754,-1.9283,-5.1687,0.0,0.000056,0.05
24664,45.54,3.7934,-1.1623,-3.1222,0.0,0.000056,0.05
24665,44.03,4.0954,0.7909,1.8903,0.0,0.000056,0.05
24666,33.66,3.9572,-0.1025,-0.6431,0.0,0.000056,0.05
24667,46.83,3.933,-0.2604,-0.8188,0.0,0.000056,0.05
24668,47.34,4.0899,0.7546,1.9818,0.0,0.000056,0.05
24669,38.67,3.8865,-0.5618,-1.8383,0.0,0.000056,0.05
24670,54.49,3.8517,-0.7859,-3.951,0.0,0.000056,0.05
24671,40.49,3.9741,0.0064,-0.0917,0.0,0.000056,0.05
24672,44.93,3.8277,-0.9397,-2.5017,0.0,0.000056,0.05
24673,48.39,3.9228,-0.3224,-1.0621,0.0,0.000056,0.05
24674,38.49,4.0969,0.8054,2.3786,0.0,0.000056,0.05
24675,53.98,4.1421,1.0969,4.8847,0.0,0.000056,0.05
24676,40.76,3.7572,-1.3948,-3.89,0.0,0.000056,0.05
24677,42.78,3.9467,-0.1698,-0.531,0.0,0.000055,0.05
24678,47.28,3.8968,-0.4915,-1.4642,0.0,0.000055,0.05
24679,38.97,4.0631,0.5849,1.6452,0.0,0.000055,0.05
24680,33.47,3.9817,0.057,0.1157,0.0,0.000055,0.05
24681,36.36,4.1853,1.3744,4.8788,0.0,0.000055,0.05
24682,33.47,3.7711,-1.3063,-6.249,0.0,0.000055,0.05
24683,38.46,4.0259,0.3431,0.9553,0.0,0.000055,0.05
24684,45.13,4.0833,0.7132,1.7331,0.0,0.000055,0.05
24685,49.19,3.6335,-2.1954,-6.9307,0.0,0.000055,0.05
24686,42.41,3.937,-0.2321,-0.6902,0.0,0.000055,0.05
24687,49.42,3.8224,-0.9717,-3.1758,0.0,0.000055,0.05
24688,42.75,3.7066,-1.7174,-4.4735,0.0,0.000055,0.05
24689,44.23,3.8977,-0.4856,-1.32,0.0,0.000055,0.05
24690,51.4,3.9541,-0.1208,-0.5609,0.0,0.000055,0.05
24691,40.78,4.3368,2.3467,6.2735,0.0,0.000055,0.05
24692,46.68,4.0233,0.3252,0.7843,0.0,0.000055,0.05
24693,41.77,4.2248,1.6217,4.1458,0.0,0.000055,0.05
24694,45.59,3.9566,-0.1091,-0.3717,0.0,0.000055,0.05
24695,30.5,3.9346,-0.2508,-1.6913,0.0,0.000055,0.05
24696,44.55,3.9106,-0.4042,-1.1143,0.0,0.000055,0.05
24697,45.2,4.0263,0.3424,0.7907,0.0,0.000055,0.05
24698,50.1,4.0225,0.3179,0.9496,0.0,0.000055,0.05
24699,42.85,3.7876,-1.2013,-3.1477,0.0,0.000055,0.05
24700,44.13,3.7491,-1.447,-3.7489,0.0,0.000055,0.05
24701,38.02,3.8123,-1.0406,-3.4317,0.0,0.000055,0.05
24702,43.31,4.3014,2.119,5.2824,0.0,0.000055,0.05
24703,38.53,4.3055,2.139,6.503,0.0,0.000055,0.05
24704,38.21,3.9331,-0.2634,-0.9314,0.0,0.000055,0.05
24705,35.27,3.9784,0.0284,-0.0053,0.0,0.000055,0.05
24706,48.96,4.2333,1.6718,5.0168,0.0,0.000055,0.05
24707,42.29,4.0262,0.3356,0.7759,0.0,0.000055,0.05
24708,46.16,3.9899,0.1004,0.1746,0.0,0.000055,0.05
24709,46.36,3.684,-1.8688,-5.0594,0.0,0.000055,0.05
24710,46.56,3.8911,-0.5338,-1.5222,0.0,0.000055,0.05
24711,37.12,3.9423,-0.2017,-0.7998,0.0,0.000055,0.05
24712,42.54,3.4832,-3.1523,-8.161,0.0,0.000055,0.05
24713,50.02,4.1735,1.2871,4.1431,0.0,0.000055,0.05
24714,49.81,3.9036,-0.4472,-1.5554,0.0,0.000055,0.05
24715,40.17,3.7669,-1.324,-3.7903,0.0,0.000055,0.05
24716,48.05,3.9798,0.0443,0.0347,0.0,0.000055,0.05
24717,41.26,3.8918,-0.5213,-1.4733,0.0,0.000055,0.05
24718,40.82,4.1681,1.2534,3.3052,0.0,0.000055,0.05
24719,45.16,4.1938,1.4163,3.548,0.0,0.000055,0.05
24720,50.03,4.018,0.2858,0.8442,0.0,0.000055,0.05
24721,38.34,3.869,-0.6721,-2.197,0.0,0.000055,0.05
24722,43.6,3.9308,-0.2741,-0.7766,0.0,0.000055,0.05
24723,41.73,3.9264,-0.3023,-0.8753,0.0,0.000055,0.05
24724,45.44,4.0677,0.6079,1.4855,0.0,0.000055,0.05
24725,39.36,3.9484,-0.1591,-0.5563,0.0,0.000055,0.05
24726,53.83,3.8918,-0.5237,-2.4985,0.0,0.000055,0.05
24727,51.82,3.8004,-1.1112,-4.3432,0.0,0.000055,0.05
24728,42.5,4.22,1.5925,3.999,0.0,0.000055,0.05
24729,44.67,3.9667,-0.0404,-0.1847,0.0,0.000055,0.05
24730,43.87,4.2086,1.5163,3.7522,0.0,0.000055,0.05
24731,37.86,4.0713,0.6308,1.9456,0.0,0.000055,0.05
24732,44.12,4.104,0.8402,2.0436,0.0,0.000055,0.05
24733,43.52,3.9331,-0.2586,-0.7373,0.0,0.000055,0.05
24734,42.09,3.8395,-0.8597,-2.3098,0.0,0.000055,0.05
24735,39.32,3.9593,-0.0879,-0.35,0.0,0.000055,0.05
24736,53.84,3.8613,-0.7178,-3.3844,0.0,0.000055,0.05
24737,38.42,3.8495,-0.7934,-2.5646,0.0,0.000055,0.05
24738,38.92,4.0774,0.6739,1.9336,0.0,0.000055,0.05
24739,52.48,3.776,-1.2653,-5.2131,0.0,0.000055,0.05
24740,37.03,4.0847,0.7237,2.3939,0.0,0.000055,0.05
24741,43.84,3.8091,-1.0502,-2.7383,0.0,0.000055,0.05
24742,43.7,3.8424,-0.8341,-2.1916,0.0,0.000054,0.05
24743,35.52,3.9321,-0.2565,-1.1113,0.0,0.000054,0.05
24744,38.53,3.8461,-0.8094,-2.5907,0.0,0.000054,0.05
24745,40.59,3.8663,-0.6797,-1.945,0.0,0.000054,0.05
24746,43.44,3.9678,-0.0254,-0.1441,0.0,0.000054,0.05
24747,46.91,3.9128,-0.3798,-1.1157,0.0,0.000054,0.05
24748,35.2,3.9506,-0.1356,-0.6506,0.0,0.000054,0.05
24749,53.21,3.9413,-0.1954,-0.9486,0.0,0.000054,0.05
24750,41.46,4.1299,1.0273,2.6326,0.0,0.000054,0.05
24751,46.51,4.0608,0.5785,1.4677,0.0,0.000054,0.05
24752,39.84,3.9881,0.1082,0.226,0.0,0.000054,0.05
24753,40.7,3.8908,-0.5214,-1.4992,0.0,0.000054,0.05
24754,34.62,4.0123,0.2647,1.0111,0.0,0.000054,0.05
24755,39.12,4.028,0.3671,1.007,0.0,0.000054,0.05
24756,42.45,4.0114,0.2571,0.5837,0.0,0.000054,0.05
24757,42.44,3.9505,-0.1383,-0.4307,0.0,0.000054,0.05
24758,38.15,4.1977,1.4685,4.5697,0.0,0.000054,0.05
24759,45.81,4.0499,0.5081,1.2483,0.0,0.000054,0.05
24760,36.46,3.8916,-0.5214,-1.9782,0.0,0.000054,0.05
24761,39.67,3.9003,-0.4635,-1.4133,0.0,0.000054,0.05
24762,41.54,3.8977,-0.48,-1.3412,0.0,0.000054,0.05
24763,50.18,4.0995,0.8356,2.6984,0.0,0.000054,0.05
24764,39.4,3.9512,-0.1305,-0.464,0.0,0.000054,0.05
24765,32.97,4.1573,1.2163,5.8187,0.0,0.000054,0.05
24766,40.81,4.0391,0.443,1.1201,0.0,0.000054,0.05
24767,42.16,4.011,0.2592,0.5915,0.0,0.000054,0.05
24768,51.85,3.766,-1.3416,-5.2232,0.0,0.000054,0.05
24769,47.3,3.9344,-0.2396,-0.7463,0.0,0.000054,0.05
24770,50.16,3.9511,-0.1315,-0.5311,0.0,0.000054,0.05
24771,43.11,4.0094,0.2492,0.5547,0.0,0.000054,0.05
24772,46.56,3.8691,-0.6684,-1.8707,0.0,0.000054,0.05
24773,36.19,4.1805,1.3667,4.9475,0.0,0.000054,0.05
24774,44.91,4.1851,1.3947,3.4816,0.0,0.000054,0.05
24775,46.34,3.9051,-0.435,-1.2359,0.0,0.000054,0.05
24776,45.29,4.0637,0.6,1.4636,0.0,0.000054,0.05
24777,45.86,4.1035,0.86,2.1654,0.0,0.000054,0.05
24778,42.15,3.9296,-0.2765,-0.7955,0.0,0.000054,0.05
24779,42.86,3.823,-0.9722,-2.5565,0.0,0.000054,0.05
24780,36.0,3.8834,-0.5759,-2.2655,0.0,0.000054,0.05
24781,46.14,3.9275,-0.2888,-0.8441,0.0,0.000054,0.05
24782,44.53,4.152,1.1787,2.9112,0.0,0.000054,0.05
24783,45.38,4.1251,1.0019,2.5004,0.0,0.000054,0.05
24784,40.87,3.8702,-0.6634,-1.8772,0.0,0.000054,0.05
24785,44.11,3.9974,0.1688,0.3454,0.0,0.000054,0.05
24786,44.38,3.6435,-2.1381,-5.5013,0.0,0.000054,0.05
24787,42.74,4.2418,1.7621,4.4146,0.0,0.000054,0.05
24788,36.23,4.0154,0.2848,0.9429,0.0,0.000054,0.05
24789,41.35,3.7919,-1.1705,-3.187,0.0,0.000054,0.05
24790,44.01,4.3004,2.1368,5.3224,0.0,0.000054,0.05
24791,39.95,3.9197,-0.3376,-1.0431,0.0,0.000054,0.05
24792,40.29,3.771,-1.3023,-3.704,0.0,0.000054,0.05
24793,51.66,3.8685,-0.6705,-2.6279,0.0,0.000054,0.05
24794,44.38,3.6045,-2.3798,-6.1142,0.0,0.000054,0.05
24795,39.77,4.0014,0.1972,0.4751,0.0,0.000054,0.05
24796,47.0,4.1152,0.9343,2.467,0.0,0.000054,0.05
24797,52.41,4.035,0.4138,1.5479,0.0,0.000054,0.05
24798,38.57,3.9096,-0.3993,-1.3206,0.0,0.000054,0.05
24799,48.4,4.0073,0.2348,0.6041,0.0,0.000054,0.05
24800,47.53,4.0397,0.4453,1.1639,0.0,0.000054,0.05
24801,41.14,4.009,0.2444,0.5709,0.0,0.000054,0.05
24802,47.16,3.883,-0.577,-1.6715,0.0,0.000054,0.05
24803,44.27,4.0775,0.6888,1.665,0.0,0.000054,0.05
24804,49.24,3.9256,-0.2998,-1.0248,0.0,0.000054,0.05
24805,44.23,3.8806,-0.5922,-1.5786,0.0,0.000054,0.05
24806,41.43,4.1235,0.9932,2.5439,0.0,0.000053,0.05
24807,46.26,3.9698,-0.0127,-0.1149,0.0,0.000053,0.05
24808,51.3,3.9122,-0.3903,-1.5235,0.0,0.000053,0.05
24809,35.29,4.0404,0.4485,1.6798,0.0,0.000053,0.05
24810,52.08,3.863,-0.7127,-2.8807,0.0,0.000053,0.05
24811,40.33,3.9153,-0.3708,-1.1111,0.0,0.000053,0.05
24812,36.19,4.0995,0.8387,2.9973,0.0,0.000053,0.05
24813,43.78,3.7435,-1.4946,-3.8575,0.0,0.000053,0.05
24814,41.47,4.1999,1.4964,3.8682,0.0,0.000053,0.05
24815,33.27,3.5888,-2.4977,-11.9922,0.0,0.000053,0.05
24816,42.51,3.6436,-2.1325,-5.5425,0.0,0.000053,0.05
24817,46.74,3.9125,-0.3787,-1.1016,0.0,0.000053,0.05
24818,48.75,4.0242,0.3515,0.9757,0.0,0.000053,0.05
24819,41.06,4.0488,0.5119,1.2952,0.0,0.000053,0.05
24820,37.43,3.9477,-0.1495,-0.588,0.0,0.000053,0.05
24821,31.33,3.9337,-0.2399,-1.4815,0.0,0.000053,0.05
24822,54.79,3.9664,-0.0262,-0.2419,0.0,0.000053,0.05
24823,43.74,3.7159,-1.6646,-4.2808,0.0,0.000053,0.05
24824,36.81,3.8048,-1.0815,-3.884,0.0,0.000053,0.05
24825,45.96,3.8905,-0.5206,-1.4352,0.0,0.000053,0.05
24826,42.81,3.9136,-0.3687,-1.0086,0.0,0.000053,0.05
24827,37.2,3.815,-1.0128,-3.5279,0.0,0.000053,0.05
24828,41.65,4.0068,0.2412,0.5651,0.0,0.000053,0.05
24829,47.53,3.9181,-0.3376,-1.0159,0.0,0.000053,0.05
24830,40.91,4.1091,0.9122,2.3942,0.0,0.000053,0.05
24831,50.16,3.822,-0.9652,-3.2897,0.0,0.000053,0.05
24832,47.52,3.9663,-0.0214,-0.1259,0.0,0.000053,0.05
24833,48.07,4.1778,1.3587,3.8605,0.0,0.000053,0.05
24834,41.05,3.9962,0.1718,0.3977,0.0,0.000053,0.05
24835,51.06,3.9052,-0.4215,-1.582,0.0,0.000053,0.05
24836,44.32,4.1764,1.3513,3.3628,0.0,0.000053,0.05
24837,44.04,4.1156,0.9511,2.3453,0.0,0.000053,0.05
24838,47.39,4.1174,0.9614,2.6128,0.0,0.000053,0.05
24839,56.57,3.7508,-1.4432,-8.4432,0.0,0.000053,0.05
24840,48.93,4.0016,0.203,0.5517,0.0,0.000053,0.05
24841,44.65,4.1505,1.1776,2.9326,0.0,0.000053,0.05
24842,51.93,4.0025,0.2069,0.7182,0.0,0.000053,0.05
24843,48.16,4.0836,0.7378,2.0774,0.0,0.000053,0.05
24844,51.44,3.6526,-2.0832,-7.7655,0.0,0.000053,0.05
